******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
065, 3.8604, 1.5707, 98.4242
test_total_loss, test_argmax_MAE, test_accuracy:
7.4737, 2.4167, 97.5833
******************************************************************
train and test on ID: 11
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.5248, 9.5800, 89.8077
002, 15.4566, 6.7500, 93.2571
003, 13.5928, 5.7409, 94.2389
004, 11.9415, 5.1346, 94.8623
005, 11.5875, 5.0587, 94.9291
006, 10.5128, 4.4555, 95.5385
007, 10.3630, 4.4666, 95.5243
008, 10.0939, 4.3745, 95.6093
009, 9.6701, 4.2126, 95.7733
010, 9.8869, 4.1306, 95.8512
011, 9.3487, 3.9757, 96.0081
012, 9.0287, 3.9464, 96.0506
013, 8.5982, 3.6235, 96.3725
014, 8.4182, 3.6640, 96.3370
015, 8.3136, 3.5020, 96.4919
016, 7.8508, 3.4808, 96.5253
017, 7.8037, 3.3664, 96.6285
018, 7.0255, 2.9464, 97.0455
019, 7.7786, 3.3077, 96.6903
020, 7.2375, 3.1559, 96.8492
021, 7.8397, 3.3067, 96.6923
022, 7.2294, 3.0273, 96.9676
023, 6.4170, 2.6427, 97.3522
024, 6.7570, 2.8664, 97.1204
025, 6.3859, 2.6872, 97.3320
026, 6.7188, 2.8816, 97.1123
027, 6.3856, 2.7206, 97.2632
028, 6.5354, 2.7773, 97.2004
029, 6.3872, 2.6741, 97.3107
030, 6.1980, 2.5779, 97.4241
031, 5.9757, 2.4585, 97.5405
032, 5.3205, 2.1609, 97.8320
033, 4.6704, 1.8755, 98.1255
034, 4.6772, 1.8745, 98.1103
035, 4.5436, 1.8553, 98.1356
036, 5.0713, 2.0830, 97.9190
037, 4.7026, 1.9929, 97.9949
038, 4.6176, 1.9322, 98.0709
039, 4.2772, 1.7510, 98.2530
040, 4.3325, 1.7814, 98.2257
041, 4.1868, 1.7247, 98.2763
042, 4.5132, 1.9251, 98.0820
043, 3.9832, 1.6204, 98.3806
044, 4.7095, 1.9423, 98.0658
045, 4.0804, 1.6619, 98.3381
046, 3.9992, 1.6316, 98.3664
047, 4.1052, 1.6791, 98.3117
048, 4.0089, 1.6508, 98.3553
049, 3.9683, 1.6336, 98.3684
050, 3.7321, 1.5334, 98.4737
051, 4.0131, 1.6984, 98.3067
052, 3.9074, 1.6134, 98.3968
053, 4.0177, 1.7115, 98.2955
054, 3.9935, 1.6255, 98.3725
055, 3.9962, 1.6640, 98.3381
056, 4.1603, 1.6933, 98.3087
057, 3.7309, 1.5051, 98.4889
058, 3.9980, 1.6012, 98.4038
059, 3.8423, 1.5455, 98.4565
060, 3.7242, 1.5577, 98.4443
061, 3.7968, 1.5425, 98.4555
062, 4.0416, 1.7034, 98.3006
063, 4.0414, 1.7136, 98.2834
064, 3.9941, 1.6791, 98.3168
065, 3.7856, 1.5638, 98.4322
test_total_loss, test_argmax_MAE, test_accuracy:
9.6269, 3.4286, 96.5714
******************************************************************
train and test on ID: 12
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4128, 9.0233, 90.1398
002, 16.3612, 7.0415, 92.9281
003, 13.7605, 5.7953, 94.1722
004, 12.8598, 5.5512, 94.4417
005, 12.0631, 5.2128, 94.7639
006, 10.7020, 4.4701, 95.5309
007, 10.8289, 4.6464, 95.3394
008, 10.2781, 4.4853, 95.5177
009, 9.6895, 4.1074, 95.8906
010, 9.5745, 4.1854, 95.8105
011, 9.1787, 3.9179, 96.0750
012, 9.5379, 4.0729, 95.9220
013, 8.4604, 3.5674, 96.4306
014, 8.7804, 3.7112, 96.2746
015, 8.4598, 3.5957, 96.4022
016, 8.5223, 3.5096, 96.4742
017, 8.4231, 3.5998, 96.3951
018, 7.6897, 3.2867, 96.7031
019, 7.4202, 3.1895, 96.8207
020, 7.4684, 3.1925, 96.8045
021, 7.9066, 3.3323, 96.6596
022, 7.7549, 3.2219, 96.7771
023, 7.3219, 3.0729, 96.9331
024, 7.3444, 3.0881, 96.9007
025, 7.1450, 3.0547, 96.9453
026, 7.5233, 3.1702, 96.8024
027, 6.8945, 2.9838, 97.0030
028, 6.5911, 2.7893, 97.2229
029, 6.4820, 2.7497, 97.2563
030, 6.2580, 2.6393, 97.3728
031, 5.7117, 2.3718, 97.6160
032, 5.2624, 2.1185, 97.8794
033, 5.5225, 2.3516, 97.6342
034, 4.9475, 2.0578, 97.9412
035, 5.1298, 2.1327, 97.8642
036, 4.3471, 1.7852, 98.2178
037, 4.7713, 2.0101, 97.9848
038, 4.7403, 1.9807, 98.0132
039, 4.5388, 1.9017, 98.1033
040, 4.4103, 1.8318, 98.1722
041, 4.3113, 1.7923, 98.2016
042, 3.9583, 1.6403, 98.3698
043, 4.7068, 1.9828, 98.0132
044, 4.6059, 1.9787, 98.0142
045, 4.0219, 1.6292, 98.3759
046, 4.0416, 1.6910, 98.3070
047, 4.2642, 1.7680, 98.2340
048, 3.8883, 1.5380, 98.4630
049, 3.9370, 1.5380, 98.4468
050, 3.8394, 1.5400, 98.4661
051, 4.0407, 1.7011, 98.2979
052, 3.8919, 1.6008, 98.3972
053, 3.7147, 1.5329, 98.4650
054, 4.3233, 1.7893, 98.2158
055, 3.9221, 1.5917, 98.4124
056, 3.8818, 1.5431, 98.4590
057, 3.9665, 1.6403, 98.3607
058, 4.3397, 1.7781, 98.2118
059, 3.8887, 1.5745, 98.4195
060, 4.2080, 1.7011, 98.2938
061, 4.0451, 1.6332, 98.3597
062, 3.9236, 1.6241, 98.3789
063, 4.2470, 1.7224, 98.2766
064, 3.9220, 1.6383, 98.3576
065, 4.1042, 1.7386, 98.2655
test_total_loss, test_argmax_MAE, test_accuracy:
24.3690, 7.2667, 92.7333
******************************************************************
train and test on ID: 13
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.8624, 9.5879, 89.9182
002, 15.9082, 6.8444, 93.1182
003, 13.6324, 5.7919, 94.2040
004, 12.0299, 5.1394, 94.8606
005, 11.3312, 4.7253, 95.2717
006, 11.3363, 4.8970, 95.1091
007, 10.4198, 4.4677, 95.5242
008, 9.7354, 4.0980, 95.9051
009, 9.3501, 3.9808, 96.0162
010, 9.1588, 3.8545, 96.1525
011, 8.9000, 3.7859, 96.1960
012, 9.3613, 3.9354, 96.0818
013, 8.5888, 3.7141, 96.2869
014, 8.6957, 3.7232, 96.2646
015, 7.5776, 3.2020, 96.7949
016, 7.8337, 3.3495, 96.6333
017, 7.6472, 3.2495, 96.7455
018, 7.7383, 3.2788, 96.7242
019, 7.5169, 3.2747, 96.7364
020, 7.5095, 3.1192, 96.8808
021, 7.4563, 3.1172, 96.8747
022, 7.2930, 3.0303, 96.9455
023, 6.8259, 2.8788, 97.1202
024, 7.0760, 2.9949, 97.0091
025, 6.7674, 2.9030, 97.0929
026, 6.9080, 2.8778, 97.0667
027, 5.9966, 2.5111, 97.4970
028, 6.3042, 2.6939, 97.3071
029, 6.6339, 2.7697, 97.2273
030, 6.0561, 2.5283, 97.4717
031, 5.1345, 2.1202, 97.8758
032, 4.9156, 1.9869, 98.0242
033, 4.6265, 1.9394, 98.0667
034, 4.8527, 1.9384, 98.0535
035, 4.9436, 2.0636, 97.9263
036, 4.5824, 1.9202, 98.0758
037, 4.6473, 1.9313, 98.0596
038, 4.2232, 1.7384, 98.2737
039, 4.1460, 1.7020, 98.3030
040, 4.4005, 1.8374, 98.1717
041, 4.4642, 1.8222, 98.1828
042, 4.3506, 1.8061, 98.2000
043, 3.9244, 1.5778, 98.4182
044, 4.5100, 1.9000, 98.0960
045, 4.1818, 1.7333, 98.2606
046, 3.9603, 1.6162, 98.3727
047, 3.8511, 1.5808, 98.4212
048, 3.8772, 1.5758, 98.4242
049, 3.9883, 1.6818, 98.3172
050, 4.2139, 1.7121, 98.2949
051, 3.8115, 1.5758, 98.4192
052, 3.8168, 1.5838, 98.4141
053, 4.1945, 1.7465, 98.2535
054, 3.9426, 1.5818, 98.4172
055, 3.5601, 1.4141, 98.5818
056, 4.0403, 1.6485, 98.3525
057, 3.8213, 1.5697, 98.4303
058, 3.9696, 1.6465, 98.3505
059, 3.9104, 1.5818, 98.4172
060, 4.0832, 1.6535, 98.3414
061, 3.6874, 1.5131, 98.4919
062, 3.8712, 1.5606, 98.4384
063, 3.7682, 1.5495, 98.4424
064, 3.9043, 1.6111, 98.3889
065, 3.8380, 1.5414, 98.4505
test_total_loss, test_argmax_MAE, test_accuracy:
14.5991, 5.8333, 94.1667
******************************************************************
train and test on ID: 14
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.6748, 9.1069, 90.0585
002, 15.8173, 6.7429, 93.2550
003, 13.7411, 5.8417, 94.1310
004, 12.4584, 5.3972, 94.6089
005, 11.3518, 4.8075, 95.1865
006, 10.2180, 4.3790, 95.6129
007, 10.7431, 4.5968, 95.4012
008, 9.3490, 3.9476, 96.0413
009, 9.7182, 4.1825, 95.8185
010, 9.7237, 4.0474, 95.9415
011, 9.2239, 4.0192, 95.9839
012, 8.9709, 3.8871, 96.1058
013, 9.0387, 3.8649, 96.1341
014, 8.0687, 3.3962, 96.6018
015, 8.5346, 3.5897, 96.4022
016, 7.9080, 3.3921, 96.6018
017, 7.7387, 3.2863, 96.7137
018, 7.8549, 3.3548, 96.6300
019, 7.5492, 3.2419, 96.7571
020, 7.1643, 3.0212, 96.9839
021, 7.1316, 3.1169, 96.8760
022, 7.6841, 3.2450, 96.7429
023, 6.9254, 3.0071, 96.9829
024, 6.8085, 2.9224, 97.0837
025, 6.6969, 2.8508, 97.1351
026, 6.5864, 2.7540, 97.2540
027, 6.5604, 2.7429, 97.2369
028, 6.1566, 2.6562, 97.3518
029, 6.4623, 2.7278, 97.2732
030, 6.4165, 2.8115, 97.1986
031, 5.5647, 2.3619, 97.6381
032, 5.0884, 2.0766, 97.9254
033, 5.1003, 2.1855, 97.8004
034, 4.9357, 2.0403, 97.9546
035, 4.7108, 1.9214, 98.0726
036, 4.6478, 1.9294, 98.0554
037, 4.7512, 1.9315, 98.0625
038, 4.2929, 1.7651, 98.2369
039, 4.6332, 1.8679, 98.1310
040, 4.7195, 1.9204, 98.0847
041, 4.2308, 1.7077, 98.2843
042, 4.0316, 1.6391, 98.3589
043, 4.2336, 1.7268, 98.2752
044, 4.3800, 1.7802, 98.2157
045, 3.9992, 1.7107, 98.2913
046, 3.9757, 1.6522, 98.3427
047, 4.1728, 1.7611, 98.2399
048, 3.8178, 1.4829, 98.5081
049, 4.2248, 1.7349, 98.2581
050, 3.7970, 1.5756, 98.4264
051, 3.7290, 1.4929, 98.4960
052, 4.0328, 1.6492, 98.3448
053, 3.6820, 1.4637, 98.5444
054, 3.8281, 1.5524, 98.4496
055, 4.2778, 1.7470, 98.2490
056, 4.0887, 1.7258, 98.2802
057, 4.1664, 1.7137, 98.2823
058, 3.8112, 1.6250, 98.3982
059, 3.9700, 1.5978, 98.3851
060, 3.7651, 1.5010, 98.4960
061, 3.9167, 1.6159, 98.3881
062, 4.0041, 1.6220, 98.3669
063, 3.8332, 1.5585, 98.4425
064, 3.9960, 1.6371, 98.3760
065, 3.8750, 1.5544, 98.4446
test_total_loss, test_argmax_MAE, test_accuracy:
8.9378, 3.6000, 96.3000
******************************************************************
train and test on ID: 15
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.6450, 8.9242, 90.1598
002, 16.4077, 7.0101, 92.9818
003, 13.3560, 5.7604, 94.2447
004, 12.4018, 5.3124, 94.6764
005, 11.3325, 4.8918, 95.1223
006, 10.5487, 4.5945, 95.4024
007, 10.0111, 4.2285, 95.7715
008, 10.2608, 4.2518, 95.7543
009, 9.3921, 3.8918, 96.0950
010, 8.8110, 3.7422, 96.2609
011, 8.8737, 3.8140, 96.1850
012, 8.6544, 3.8433, 96.1739
013, 8.4775, 3.6795, 96.3145
014, 8.8263, 3.7381, 96.2599
015, 7.8917, 3.3893, 96.6077
016, 8.4091, 3.5571, 96.4429
017, 7.4760, 3.1517, 96.8574
018, 7.7406, 3.3114, 96.6785
019, 8.0856, 3.4146, 96.5723
020, 7.2476, 3.0910, 96.9161
021, 7.5046, 3.3074, 96.6896
022, 6.6506, 2.7755, 97.2174
023, 6.2085, 2.5470, 97.4388
024, 7.2620, 3.0809, 96.9171
025, 6.3628, 2.6411, 97.3660
026, 6.3394, 2.7381, 97.2508
027, 6.8362, 2.9626, 97.0192
028, 6.4458, 2.7189, 97.2811
029, 6.2026, 2.6006, 97.3964
030, 6.2966, 2.6380, 97.3701
031, 5.2800, 2.1496, 97.8311
032, 5.1904, 2.1941, 97.7947
033, 5.0808, 2.0880, 97.9029
034, 4.8125, 1.9909, 98.0081
035, 4.7303, 2.0192, 97.9747
036, 4.7660, 1.9545, 98.0415
037, 5.1950, 2.1365, 97.8645
038, 4.5182, 1.8483, 98.1547
039, 4.5396, 1.8382, 98.1587
040, 4.1204, 1.7240, 98.2781
041, 4.6507, 1.9272, 98.0738
042, 4.3736, 1.8028, 98.1911
043, 4.6965, 1.8959, 98.1072
044, 4.0976, 1.6805, 98.3185
045, 4.2137, 1.7240, 98.2760
046, 4.1136, 1.7290, 98.2669
047, 4.4409, 1.8311, 98.1648
048, 4.1242, 1.6825, 98.3114
049, 3.9849, 1.6087, 98.3974
050, 4.1283, 1.6855, 98.3114
051, 3.6638, 1.4783, 98.5157
052, 3.9880, 1.6340, 98.3691
053, 4.2311, 1.8008, 98.2012
054, 3.8400, 1.5753, 98.4186
055, 4.0676, 1.7068, 98.2932
056, 4.0510, 1.6360, 98.3600
057, 4.4991, 1.8989, 98.0910
058, 3.9778, 1.6299, 98.3691
059, 3.6123, 1.4439, 98.5521
060, 3.8221, 1.5703, 98.4358
061, 3.8635, 1.5703, 98.4247
062, 3.8505, 1.5854, 98.4176
063, 3.7381, 1.5248, 98.4722
064, 4.0603, 1.6309, 98.3711
065, 3.9309, 1.6218, 98.3751
test_total_loss, test_argmax_MAE, test_accuracy:
4.3742, 1.8462, 98.1538
******************************************************************
train and test on ID: 16
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.5517, 9.3407, 89.7796
002, 15.5676, 6.5278, 93.4520
003, 13.5318, 5.8129, 94.1729
004, 12.1895, 5.2356, 94.7745
005, 11.4680, 4.8777, 95.1203
006, 10.4269, 4.4722, 95.5298
007, 9.8745, 4.1982, 95.8140
008, 10.5880, 4.4540, 95.5288
009, 10.2147, 4.3327, 95.6684
010, 9.6493, 4.1446, 95.8402
011, 8.7347, 3.7492, 96.2386
012, 9.0819, 3.9535, 96.0364
013, 7.9300, 3.3033, 96.6835
014, 8.1236, 3.4752, 96.5238
015, 7.6234, 3.1719, 96.8150
016, 7.9769, 3.3913, 96.6057
017, 7.5488, 3.2285, 96.7654
018, 7.4357, 3.1790, 96.8271
019, 7.7657, 3.2305, 96.7765
020, 7.2870, 3.1082, 96.8888
021, 7.9836, 3.3650, 96.6148
022, 7.3091, 3.1587, 96.8382
023, 6.7216, 2.8564, 97.1355
024, 6.6053, 2.9080, 97.0890
025, 6.5601, 2.7169, 97.2932
026, 6.4179, 2.6764, 97.3195
027, 6.6235, 2.7048, 97.2791
028, 6.4811, 2.7765, 97.2103
029, 6.5488, 2.7664, 97.2356
030, 6.8372, 2.8625, 97.1223
031, 5.4782, 2.2326, 97.7523
032, 5.2650, 2.1517, 97.8483
033, 4.8282, 1.9939, 97.9970
034, 4.9128, 1.9919, 98.0121
035, 4.6964, 1.9343, 98.0677
036, 4.7312, 1.9949, 98.0020
037, 4.7751, 2.0435, 97.9656
038, 4.2856, 1.7765, 98.2265
039, 4.5530, 1.8372, 98.1557
040, 4.5467, 1.8898, 98.1102
041, 4.3259, 1.8352, 98.1618
042, 4.4144, 1.8372, 98.1638
043, 4.0627, 1.6491, 98.3519
044, 4.4512, 1.8049, 98.1911
045, 4.1774, 1.7118, 98.2791
046, 4.0045, 1.6390, 98.3509
047, 4.0840, 1.6643, 98.3327
048, 4.0359, 1.6845, 98.3145
049, 3.9784, 1.7199, 98.2841
050, 4.0027, 1.5945, 98.3974
051, 3.7585, 1.5854, 98.4095
052, 3.8529, 1.5794, 98.4247
053, 4.1255, 1.6279, 98.3701
054, 3.7176, 1.4965, 98.4944
055, 4.0529, 1.6714, 98.3134
056, 3.9160, 1.5986, 98.4125
057, 4.0222, 1.6431, 98.3407
058, 4.1852, 1.7199, 98.2801
059, 3.8916, 1.5875, 98.4186
060, 3.7779, 1.5723, 98.4257
061, 3.7567, 1.4671, 98.5268
062, 3.7461, 1.5066, 98.4894
063, 3.8313, 1.5652, 98.4216
064, 4.3123, 1.7401, 98.2508
065, 3.9864, 1.6582, 98.3407
test_total_loss, test_argmax_MAE, test_accuracy:
7.6783, 3.2308, 96.7692
******************************************************************
train and test on ID: 17
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.6668, 9.1527, 89.7523
002, 15.5945, 6.6431, 93.3579
003, 13.2853, 5.7765, 94.2285
004, 12.0462, 5.1830, 94.7988
005, 11.6385, 5.0081, 94.9818
006, 11.2933, 4.9262, 95.0738
007, 11.0665, 4.7614, 95.2265
008, 10.5007, 4.4944, 95.4975
009, 9.7479, 4.2174, 95.7755
010, 9.1037, 3.8028, 96.1820
011, 8.8933, 3.7856, 96.2184
012, 9.0155, 3.8554, 96.1244
013, 8.4303, 3.6350, 96.3549
014, 8.5827, 3.6572, 96.3418
015, 7.8332, 3.4125, 96.5844
016, 8.0913, 3.5035, 96.4934
017, 7.8001, 3.2963, 96.6997
018, 7.9273, 3.3367, 96.6613
019, 7.7182, 3.3741, 96.6107
020, 7.6343, 3.2336, 96.7573
021, 7.3655, 3.1719, 96.8180
022, 6.4509, 2.7685, 97.2447
023, 6.5197, 2.7361, 97.2558
024, 6.8370, 2.9060, 97.1011
025, 6.3394, 2.6623, 97.3377
026, 6.6985, 2.7725, 97.2224
027, 6.0662, 2.4823, 97.5086
028, 6.3134, 2.6421, 97.3519
029, 6.3733, 2.7209, 97.2781
030, 6.5239, 2.7401, 97.2619
031, 5.8881, 2.4590, 97.5319
032, 5.3707, 2.2548, 97.7391
033, 5.0927, 2.1234, 97.8817
034, 5.0774, 2.0961, 97.9090
035, 4.7988, 1.9828, 98.0131
036, 4.5129, 1.8059, 98.1881
037, 4.8189, 2.0121, 97.9879
038, 4.5064, 1.8382, 98.1587
039, 4.6761, 1.9262, 98.0738
040, 4.2784, 1.7674, 98.2376
041, 4.5893, 1.9545, 98.0647
042, 4.2638, 1.7381, 98.2629
043, 4.2538, 1.7300, 98.2639
044, 4.4484, 1.8756, 98.1244
045, 4.3251, 1.7968, 98.2012
046, 4.6104, 1.9292, 98.0748
047, 4.4515, 1.9070, 98.0950
048, 4.5448, 1.8655, 98.1213
049, 4.0951, 1.6653, 98.3296
050, 4.0546, 1.7209, 98.2700
051, 3.8346, 1.5935, 98.4085
052, 3.8903, 1.5794, 98.4146
053, 4.2057, 1.6613, 98.3246
054, 3.9260, 1.5875, 98.4095
055, 3.8995, 1.5723, 98.4257
056, 3.6021, 1.4196, 98.5763
057, 4.0895, 1.6107, 98.3761
058, 3.9229, 1.6077, 98.3883
059, 3.9229, 1.5571, 98.4469
060, 3.7670, 1.5501, 98.4530
061, 3.8611, 1.5278, 98.4621
062, 4.0511, 1.6714, 98.3195
063, 3.6967, 1.4833, 98.5137
064, 3.9611, 1.5642, 98.4368
065, 3.8996, 1.6158, 98.3792
test_total_loss, test_argmax_MAE, test_accuracy:
9.9515, 3.6154, 96.3846
******************************************************************
train and test on ID: 18
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4465, 9.2402, 89.7548
002, 15.9191, 6.8305, 93.1574
003, 13.9501, 5.9657, 94.0172
004, 12.9248, 5.6498, 94.3451
005, 11.4785, 5.0858, 94.9263
006, 10.8172, 4.5984, 95.3744
007, 10.1609, 4.3229, 95.6801
008, 10.2833, 4.3592, 95.6448
009, 9.5998, 3.9839, 96.0182
010, 9.7617, 4.1403, 95.8466
011, 8.9087, 3.6963, 96.2936
012, 9.0515, 3.8527, 96.1362
013, 8.5190, 3.6922, 96.3007
014, 8.3817, 3.6014, 96.4046
015, 8.3393, 3.6075, 96.4016
016, 7.4755, 3.1524, 96.8486
017, 7.9129, 3.2180, 96.7730
018, 7.7347, 3.3058, 96.6811
019, 7.1754, 3.0303, 96.9798
020, 7.7114, 3.3552, 96.6438
021, 7.3694, 3.0797, 96.9051
022, 7.2877, 3.0595, 96.9294
023, 7.2210, 2.9617, 97.0242
024, 6.6729, 2.7669, 97.2281
025, 6.6281, 2.8083, 97.1978
026, 6.5192, 2.8133, 97.1816
027, 6.5444, 2.8073, 97.1705
028, 6.9496, 2.9455, 97.0515
029, 5.6857, 2.3229, 97.6751
030, 6.1521, 2.6145, 97.3814
031, 5.7433, 2.3431, 97.6176
032, 5.2035, 2.1826, 97.8214
033, 4.7071, 1.9717, 98.0383
034, 4.9757, 2.0908, 97.9122
035, 4.8348, 2.0414, 97.9566
036, 4.7448, 2.0434, 97.9556
037, 4.5771, 1.9162, 98.0858
038, 4.3627, 1.7770, 98.2170
039, 4.3267, 1.7699, 98.2260
040, 4.5337, 1.8789, 98.1241
041, 3.9183, 1.5883, 98.4026
042, 4.4235, 1.8375, 98.1584
043, 4.3221, 1.7477, 98.2482
044, 4.5247, 1.9213, 98.0757
045, 4.3733, 1.8184, 98.1887
046, 3.9670, 1.6700, 98.3280
047, 3.9724, 1.6206, 98.3804
048, 3.8760, 1.6004, 98.3966
049, 4.1958, 1.7346, 98.2543
050, 3.8763, 1.6196, 98.3835
051, 3.7965, 1.5055, 98.4864
052, 3.6002, 1.5136, 98.4854
053, 3.9509, 1.6044, 98.3956
054, 3.9282, 1.6448, 98.3522
055, 3.9037, 1.6731, 98.3471
056, 3.9751, 1.6640, 98.3491
057, 4.2278, 1.7437, 98.2664
058, 3.3614, 1.3764, 98.6256
059, 3.7911, 1.5752, 98.4218
060, 3.9976, 1.6559, 98.3481
061, 3.9153, 1.6488, 98.3512
062, 3.9546, 1.6640, 98.3350
063, 3.8350, 1.5782, 98.4238
064, 3.8989, 1.6367, 98.3724
065, 4.1146, 1.7124, 98.2785
test_total_loss, test_argmax_MAE, test_accuracy:
8.9086, 2.6364, 97.2727
******************************************************************
train and test on ID: 19
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.4615, 9.0444, 89.8357
002, 16.7479, 7.0615, 92.9224
003, 14.8390, 6.4385, 93.5514
004, 12.9606, 5.6815, 94.3175
005, 11.9889, 5.1946, 94.7944
006, 11.8167, 5.0988, 94.8921
007, 10.7767, 4.6401, 95.3579
008, 10.2821, 4.4940, 95.4960
009, 11.0961, 4.8206, 95.1663
010, 9.3023, 4.0323, 95.9698
011, 8.7997, 3.7974, 96.2097
012, 8.6006, 3.7510, 96.2440
013, 9.0973, 3.9214, 96.0746
014, 8.0889, 3.5655, 96.4415
015, 8.6018, 3.6331, 96.3518
016, 8.5223, 3.5655, 96.4173
017, 7.7644, 3.2772, 96.7147
018, 7.3334, 3.1371, 96.8619
019, 7.3976, 3.1331, 96.8579
020, 7.1890, 3.0696, 96.9284
021, 7.3538, 3.1361, 96.8518
022, 7.0407, 3.0595, 96.9435
023, 7.5774, 3.1623, 96.8266
024, 6.8521, 2.9153, 97.0968
025, 7.1286, 3.0938, 96.9153
026, 6.7721, 2.9052, 97.1028
027, 6.9156, 2.9153, 97.0776
028, 6.7202, 2.7772, 97.2308
029, 6.2232, 2.6149, 97.3800
030, 6.0725, 2.5696, 97.4214
031, 4.9562, 2.1129, 97.8861
032, 5.1182, 2.1250, 97.8790
033, 5.0882, 2.1280, 97.8740
034, 4.6704, 1.8972, 98.0857
035, 4.5944, 1.9375, 98.0585
036, 4.9121, 2.0020, 97.9990
037, 4.5699, 1.9325, 98.0907
038, 4.6363, 1.9133, 98.0796
039, 4.6204, 1.8770, 98.1210
040, 4.7050, 1.9637, 98.0413
041, 4.6249, 1.9405, 98.0554
042, 4.4027, 1.8196, 98.1885
043, 4.2954, 1.7782, 98.2147
044, 4.1336, 1.7319, 98.2863
045, 3.9656, 1.5968, 98.3962
046, 4.1312, 1.7127, 98.2782
047, 4.4322, 1.8538, 98.1411
048, 4.0083, 1.6361, 98.3649
049, 4.0933, 1.6885, 98.3085
050, 4.1331, 1.7611, 98.2480
051, 4.0088, 1.6492, 98.3508
052, 3.9433, 1.5867, 98.4153
053, 4.1484, 1.6744, 98.3145
054, 4.0689, 1.6804, 98.3105
055, 4.0545, 1.6431, 98.3629
056, 4.3108, 1.7712, 98.2319
057, 4.1262, 1.6724, 98.3276
058, 3.7323, 1.4970, 98.5081
059, 3.7035, 1.4667, 98.5302
060, 3.8364, 1.5665, 98.4345
061, 3.8870, 1.5938, 98.4093
062, 3.7542, 1.4879, 98.5071
063, 3.9347, 1.6089, 98.3942
064, 3.9216, 1.5534, 98.4425
065, 3.7353, 1.5242, 98.4698
test_total_loss, test_argmax_MAE, test_accuracy:
13.2759, 4.1000, 95.8000
******************************************************************
train and test on ID: 20
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.7845, 8.9090, 90.1648
002, 15.3508, 6.5490, 93.4489
003, 13.9182, 5.9788, 94.0040
004, 12.1092, 5.2396, 94.7422
005, 10.8614, 4.6208, 95.3670
006, 10.5922, 4.5076, 95.4853
007, 10.8295, 4.6431, 95.3478
008, 9.1433, 3.9697, 96.0354
009, 10.0264, 4.2548, 95.7442
010, 9.2541, 4.0182, 95.9869
011, 8.5384, 3.6249, 96.3620
012, 9.5468, 4.0849, 95.9252
013, 8.6658, 3.7341, 96.2659
014, 8.0899, 3.5086, 96.4853
015, 8.0202, 3.4408, 96.5551
016, 8.1820, 3.5046, 96.4954
017, 7.6384, 3.2235, 96.7755
018, 7.7632, 3.2326, 96.7624
019, 7.6049, 3.1739, 96.8160
020, 6.8692, 2.9505, 97.0576
021, 6.8216, 2.9616, 97.0415
022, 6.6321, 2.9161, 97.0859
023, 6.7734, 2.8959, 97.0981
024, 6.6862, 2.7634, 97.2346
025, 6.4663, 2.7604, 97.2245
026, 6.6071, 2.6987, 97.2973
027, 6.5049, 2.7401, 97.2629
028, 6.1702, 2.5794, 97.4044
029, 5.6258, 2.4125, 97.5895
030, 6.4740, 2.6967, 97.3104
031, 5.6713, 2.4611, 97.5420
032, 4.8776, 2.0566, 97.9484
033, 4.8195, 2.0010, 97.9909
034, 4.9379, 2.0607, 97.9333
035, 4.6099, 1.8342, 98.1587
036, 4.4494, 1.8615, 98.1476
037, 5.0504, 2.1638, 97.8463
038, 4.4378, 1.8635, 98.1314
039, 4.4541, 1.8382, 98.1658
040, 4.4436, 1.8595, 98.1416
041, 4.2970, 1.8352, 98.1638
042, 4.2740, 1.6926, 98.3054
043, 4.2021, 1.6926, 98.3104
044, 4.2278, 1.7371, 98.2588
045, 3.8904, 1.6158, 98.3903
046, 4.3542, 1.7786, 98.2174
047, 3.8741, 1.6229, 98.3741
048, 3.7509, 1.5288, 98.4601
049, 4.0049, 1.6673, 98.3225
050, 3.9147, 1.6218, 98.3761
051, 3.7495, 1.5895, 98.4105
052, 3.7346, 1.5652, 98.4317
053, 3.7366, 1.4853, 98.5106
054, 3.6580, 1.5440, 98.4530
055, 3.8041, 1.5541, 98.4408
056, 3.6691, 1.5339, 98.4692
057, 3.9964, 1.6360, 98.3620
058, 3.9206, 1.6006, 98.3953
059, 3.7203, 1.4863, 98.5035
060, 3.9521, 1.5238, 98.4641
061, 4.1221, 1.6593, 98.3337
062, 3.8091, 1.5116, 98.4853
